"character","action","frame","hitbox_1_status","hitbox_1_size","hitbox_1_x","hitbox_1_y","hitbox_2_status","hitbox_2_size","hitbox_2_x","hitbox_2_y","hitbox_3_status","hitbox_3_size","hitbox_3_x","hitbox_3_y","hitbox_4_status","hitbox_4_size","hitbox_4_x","hitbox_4_y","locomotion_x","locomotion_y","iasa","facing_changed","projectile"
7,205,36,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,37,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,38,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,39,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,40,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,41,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,205,42,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.9900107384,"False","False","False"
7,208,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,208,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
7,210,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,20,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,22,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,24,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,26,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,28,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,30,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,32,"True",8.2025995255,0,7.4995193481,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,36,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,37,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,38,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,39,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,40,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,41,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,354,42,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,356,1,"True",3.9997439384,2.9283905029,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.7999992371,"False","False","False"
10,356,2,"True",3.9997439384,2.6510925293,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.8000001907,"False","False","False"
10,356,3,"True",3.9997439384,2.8689422607,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.8000001907,"False","False","False"
10,356,4,"True",3.9997439384,2.2967224121,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.8000001907,"False","False","False"
10,356,5,"True",3.9997439384,2.5668334961,11.7246720791,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.7000000477,"False","False","False"
10,356,6,"True",3.9997439384,2.9419326782,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.6000001431,"False","False","False"
10,356,7,"True",3.9997439384,2.5094451904,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.5,"False","False","False"
10,356,8,"True",3.9997439384,2.2815856934,11.7246732712,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.4000005722,"False","False","False"
10,356,9,"True",3.9997439384,2.7026138306,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.3000001907,"False","False","False"
10,356,10,"True",3.9997439384,2.9404296875,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.2000007629,"False","False","False"
10,356,11,"True",3.9997439384,2.6226654053,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3.1000003815,"False","False","False"
10,356,12,"True",3.9997439384,2.2847137451,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,3,"False","False","False"
10,356,13,"True",3.9997439384,2.3713531494,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.9000015259,"False","False","False"
10,356,14,"True",3.9997439384,2.7201080322,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.8000011444,"False","False","False"
10,356,15,"True",3.9997439384,2.93775177,11.7246723175,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.7000007629,"False","False","False"
10,356,16,"True",3.9997439384,2.857749939,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.6000003815,"False","False","False"
10,356,17,"True",3.9997439384,2.5967483521,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.5,"False","False","False"
10,356,18,"True",3.9997439384,2.3578262329,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.4000015259,"False","False","False"
10,356,19,"True",3.9997439384,2.2633209229,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.3000030518,"False","False","False"
10,356,20,"True",3.9997439384,2.3197860718,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.2000007629,"False","False","False"
10,356,21,"True",3.9997439384,2.4665145874,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.1000022888,"False","False","False"
10,356,22,"True",3.9997439384,2.633682251,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2,"False","False","False"
10,356,23,"True",3.9997439384,2.7743606567,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.9000015259,"False","False","False"
10,356,24,"True",3.9997439384,2.8700256348,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.8000030518,"False","False","False"
10,356,25,"True",3.9997439384,2.9223556519,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.7000007629,"False","False","False"
10,356,26,"True",3.9997439384,2.9426269531,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.6000022888,"False","False","False"
10,356,27,"True",3.9997439384,2.9440765381,11.7246742249,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.5,"False","False","False"
10,356,28,"True",3.9997439384,2.9377212524,11.7246665955,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.4000015259,"False","False","False"
10,356,29,"True",3.9997439384,2.9311904907,11.7246665955,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.3000030518,"False","False","False"
10,44,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,2,"True",3.3279118538,5.4892082214,5.9729858803,"True",3.3279118538,6.1985721588,9.1241523193,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,3,"True",3.3279118538,15.5337276459,8.1485091614,"True",3.3279118538,8.9984302521,7.7645999359,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,44,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"True","False","False"
10,44,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"True","False","False"
10,45,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,2,"True",3.3279118538,9.5402622223,6.9348617958,"True",3.3279118538,2.9024238586,6.0282370018,"False",0,0,0,"False",0,0,0,3.3600006104,0,"False","False","False"
10,45,3,"True",3.3279118538,8.5739116669,6.9851328301,"True",3.3279118538,2.9590492249,6.1424733566,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,45,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"True","False","False"
10,45,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"True","False","False"
10,48,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,2,"True",3.3279118538,2.1176509857,10.3564750122,"True",3.3279118538,4.9940681458,12.1053039001,"True",3.3279118538,10.8066558838,15.6446715759,"False",0,0,0,0,0,"False","False","False"
10,48,3,"True",3.3279118538,2.0382461548,10.100885527,"True",3.3279118538,4.796585083,11.6457902359,"True",3.3279118538,10.3854417801,14.7482825684,"False",0,0,0,0,0,"False","False","False"
10,48,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,9,"True",3.3279118538,2.3040981293,9.6759292053,"True",3.3279118538,5.4945030212,10.7457229065,"True",3.3279118538,11.9435243607,12.9086839127,"False",0,0,0,0,0,"False","False","False"
10,48,10,"True",3.3279118538,2.1864776611,9.4233495163,"True",3.3279118538,5.2067680359,10.3548575806,"True",3.3279118538,11.3132181168,12.2368155884,"False",0,0,0,0,0,"False","False","False"
10,48,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,16,"True",3.3279118538,1.9088020325,8.4095784592,"True",3.3279118538,5.2763595581,8.4989339279,"True",3.3279118538,12.0854187012,8.6815253662,"False",0,0,0,0,0,"False","False","False"
10,48,17,"True",3.3279118538,1.9006271362,8.2724906372,"True",3.3279118538,5.1956920624,8.2376386093,"True",3.3279118538,11.8587627411,8.1669560837,"False",0,0,0,0,0,"False","False","False"
10,48,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,23,"True",3.3279118538,2.3329544067,7.6853348183,"True",3.3279118538,5.3763656616,6.9675494598,"True",3.3279118538,11.5286588669,5.5148173737,"False",0,0,0,0,0,"False","False","False"
10,48,24,"True",3.3279118538,2.1906547546,7.5963393616,"True",3.3279118538,5.0585670471,6.8129664825,"True",3.3279118538,10.8564834595,5.2275535034,"False",0,0,0,0,0,"False","False","False"
10,48,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,30,"True",3.3279118538,2.0708122253,6.6741811203,"True",3.3279118538,4.7927131653,5.7328630852,"True",3.3279118538,10.2938203812,3.8352209496,"False",0,0,0,0,0,"False","False","False"
10,48,31,"True",3.3279118538,2.0328636169,6.7307235168,"True",3.3279118538,4.5724773407,5.6149817871,"True",3.3279118538,9.7054033279,3.3641671108,"False",0,0,0,0,0,"False","False","False"
10,48,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,48,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,5,"True",5.0777997971,-3.8433475494,4.7482129501,"True",5.0777997971,-3.8433475494,4.7482129501,"True",3.5153999329,-3.8260574341,4.7130185532,"True",3.1247999668,0.4671726227,8.1895257401,0,0,"False","False","False"
10,56,6,"True",5.0777997971,-5.7092132568,10.7856131958,"True",5.0777997971,-5.7092132568,10.7856131958,"True",3.5153999329,-5.721118927,10.7711402344,"True",3.1247999668,0.4196891785,9.3521024155,0,0,"False","False","False"
10,56,7,"True",5.0777997971,-1.7366828918,16.2930098938,"True",5.0777997971,-1.7366828918,16.2930098938,"True",3.5153999329,-1.8225593567,16.2706862854,"True",3.1247999668,1.033039093,10.2209493088,0,0,"False","False","False"
10,56,8,"True",5.0777997971,4.5084190369,16.1260291504,"True",5.0777997971,4.5084190369,16.1260291504,"True",3.5153999329,4.4171104431,16.1796218323,"True",3.1247999668,1.7766017914,10.3026973175,0,0,"False","False","False"
10,56,9,"True",5.0777997971,4.682598114,15.3218385147,"True",5.0777997971,4.682598114,15.3218385147,"True",3.5153999329,4.595621109,15.3812486099,"True",3.1247999668,1.7896308899,10.211376326,0,0,"False","False","False"
10,56,10,"True",5.0777997971,3.9987850189,14.6029101776,"True",5.0777997971,3.9987850189,14.6029101776,"True",3.5153999329,3.9313468933,14.6860038208,"True",3.1247999668,1.5689868927,10.2185336517,0,0,"False","False","False"
10,56,11,"True",5.0777997971,3.121421814,14.1333209442,"True",5.0777997971,3.121421814,14.1333209442,"True",3.5153999329,3.061580658,14.2187005447,"True",3.1247999668,1.3507347107,10.1971332001,0,0,"False","False","False"
10,56,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
10,56,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
